#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EGFR	PXDN	9606.ENSP00000275493	9606.ENSP00000252804	0	0	0	0	0.107	0	0	0.746	0.763
EGFR	TRIM21	9606.ENSP00000275493	9606.ENSP00000254436	0	0	0	0	0.042	0.051	0	0.900	0.901
EGFR	H3-3B	9606.ENSP00000275493	9606.ENSP00000254810	0	0	0	0	0.042	0.149	0	0.736	0.766
EGFR	KRAS	9606.ENSP00000275493	9606.ENSP00000256078	0	0	0	0	0.053	0.662	0.900	0.918	0.997
EGFR	PDGFRA	9606.ENSP00000275493	9606.ENSP00000257290	0	0	0	0.566	0.108	0.663	0.900	0.590	0.986
EGFR	MDM2	9606.ENSP00000275493	9606.ENSP00000258149	0	0	0	0	0	0	0.650	0.718	0.897
EGFR	SMAD2	9606.ENSP00000275493	9606.ENSP00000262160	0	0	0	0	0.070	0	0	0.728	0.736
EGFR	SMURF2	9606.ENSP00000275493	9606.ENSP00000262435	0	0	0	0	0	0.625	0.650	0.298	0.899
EGFR	SLC9A3R1	9606.ENSP00000275493	9606.ENSP00000262613	0	0	0	0	0	0.045	0	0.854	0.854
EGFR	PIK3R3	9606.ENSP00000275493	9606.ENSP00000262741	0	0	0	0	0	0.810	0.900	0.554	0.990
EGFR	IL1B	9606.ENSP00000275493	9606.ENSP00000263341	0	0	0	0	0	0	0	0.873	0.873
EGFR	EPAS1	9606.ENSP00000275493	9606.ENSP00000263734	0	0	0	0	0.161	0	0	0.796	0.821
EGFR	KDR	9606.ENSP00000275493	9606.ENSP00000263923	0	0	0	0.564	0.075	0.139	0	0.774	0.805
EGFR	PIK3CA	9606.ENSP00000275493	9606.ENSP00000263967	0	0	0	0	0	0.790	0.900	0.976	0.999
EGFR	GPC1	9606.ENSP00000275493	9606.ENSP00000264039	0	0	0	0	0.152	0	0	0.778	0.803
EGFR	FGF2	9606.ENSP00000275493	9606.ENSP00000264498	0	0	0	0	0.099	0	0.650	0.877	0.957
EGFR	STAT3	9606.ENSP00000275493	9606.ENSP00000264657	0	0	0	0	0.042	0.925	0	0.985	0.998
EGFR	ERBB3	9606.ENSP00000275493	9606.ENSP00000267101	0	0	0.061	0.910	0.042	0.986	0.800	0.984	0.999
EGFR	PXN	9606.ENSP00000275493	9606.ENSP00000267257	0	0	0	0	0.048	0.223	0.500	0.584	0.825
EGFR	IQGAP1	9606.ENSP00000275493	9606.ENSP00000268182	0	0	0	0	0.062	0.510	0	0.700	0.850
EGFR	TP53	9606.ENSP00000275493	9606.ENSP00000269305	0	0	0	0	0	0.329	0	0.919	0.943
EGFR	ERBB2	9606.ENSP00000275493	9606.ENSP00000269571	0	0	0.064	0.939	0.080	0.998	0.900	0.983	0.999
EGFR	RPS27A	9606.ENSP00000275493	9606.ENSP00000272317	0	0	0	0	0.049	0.477	0.500	0.182	0.769
EGFR	RELA	9606.ENSP00000275493	9606.ENSP00000384273	0	0	0	0	0.044	0.075	0	0.689	0.701
EGFR	SLC2A1	9606.ENSP00000275493	9606.ENSP00000416293	0	0	0	0	0.048	0	0	0.702	0.704
EGFR	FOXO1	9606.ENSP00000275493	9606.ENSP00000368880	0	0	0	0	0.042	0	0	0.706	0.706
EGFR	RICTOR	9606.ENSP00000275493	9606.ENSP00000296782	0	0	0	0	0.042	0.409	0	0.523	0.706
EGFR	PRKCZ	9606.ENSP00000275493	9606.ENSP00000367830	0	0	0	0.559	0	0.640	0	0.218	0.707
EGFR	PLCB4	9606.ENSP00000275493	9606.ENSP00000367762	0	0	0	0	0.067	0	0.650	0.197	0.714
EGFR	MSN	9606.ENSP00000275493	9606.ENSP00000353408	0	0	0	0	0.065	0.075	0	0.698	0.716
EGFR	TJP1	9606.ENSP00000275493	9606.ENSP00000348416	0	0	0	0	0.166	0.381	0	0.496	0.717
EGFR	RAPGEF1	9606.ENSP00000275493	9606.ENSP00000361264	0	0	0	0	0.044	0.642	0	0.276	0.730
EGFR	SMAD4	9606.ENSP00000275493	9606.ENSP00000341551	0	0	0	0	0.061	0	0	0.729	0.735
EGFR	MMP3	9606.ENSP00000275493	9606.ENSP00000299855	0	0	0	0	0.073	0	0.500	0.479	0.737
EGFR	EZH2	9606.ENSP00000275493	9606.ENSP00000320147	0	0	0	0	0	0	0	0.741	0.741
EGFR	PXDNL	9606.ENSP00000275493	9606.ENSP00000348645	0	0	0	0	0	0	0	0.743	0.743
EGFR	KEAP1	9606.ENSP00000275493	9606.ENSP00000377245	0	0	0	0	0.042	0.420	0	0.581	0.746
EGFR	PIK3CG	9606.ENSP00000275493	9606.ENSP00000419260	0	0	0	0	0	0	0	0.748	0.748
EGFR	PARP1	9606.ENSP00000275493	9606.ENSP00000355759	0	0	0	0	0.044	0.100	0	0.734	0.751
EGFR	KRT8	9606.ENSP00000275493	9606.ENSP00000449404	0	0	0	0	0.078	0.163	0	0.708	0.754
EGFR	SOX2	9606.ENSP00000275493	9606.ENSP00000323588	0	0	0	0	0	0.307	0	0.665	0.758
EGFR	STAP2	9606.ENSP00000275493	9606.ENSP00000468927	0	0	0	0	0.055	0.718	0	0.174	0.760
EGFR	HDAC1	9606.ENSP00000275493	9606.ENSP00000362649	0	0	0	0	0.047	0.100	0	0.748	0.765
EGFR	PAK1	9606.ENSP00000275493	9606.ENSP00000278568	0	0	0	0.579	0.063	0.718	0	0.210	0.773
EGFR	IDH1	9606.ENSP00000275493	9606.ENSP00000390265	0	0	0	0	0.042	0	0	0.795	0.795
EGFR	PROM1	9606.ENSP00000275493	9606.ENSP00000426809	0	0	0	0	0	0	0	0.801	0.801
EGFR	MTOR	9606.ENSP00000275493	9606.ENSP00000354558	0	0	0	0	0.042	0.181	0	0.769	0.802
EGFR	VAV3	9606.ENSP00000275493	9606.ENSP00000359073	0	0	0	0	0	0.718	0	0.337	0.805
EGFR	MGMT	9606.ENSP00000275493	9606.ENSP00000302111	0	0	0	0	0	0	0	0.821	0.821
EGFR	RET	9606.ENSP00000275493	9606.ENSP00000347942	0	0	0	0.594	0	0.735	0	0.369	0.826
EGFR	MMP9	9606.ENSP00000275493	9606.ENSP00000361405	0	0	0	0	0.055	0	0	0.825	0.827
EGFR	PTPRK	9606.ENSP00000275493	9606.ENSP00000432973	0	0	0	0	0.154	0.289	0.400	0.583	0.829
EGFR	MAPK8	9606.ENSP00000275493	9606.ENSP00000378974	0	0	0	0.567	0.047	0.621	0	0.567	0.830
EGFR	PGR	9606.ENSP00000275493	9606.ENSP00000325120	0	0	0	0	0	0.092	0	0.820	0.830
EGFR	PTGS2	9606.ENSP00000275493	9606.ENSP00000356438	0	0	0	0	0.068	0	0	0.831	0.836
EGFR	KRT18	9606.ENSP00000275493	9606.ENSP00000373489	0	0	0	0	0.097	0.341	0	0.754	0.840
EGFR	PPARG	9606.ENSP00000275493	9606.ENSP00000287820	0	0	0	0	0.112	0.329	0	0.758	0.843
EGFR	NF2	9606.ENSP00000275493	9606.ENSP00000344666	0	0	0	0	0.054	0.621	0	0.600	0.844
EGFR	JUP	9606.ENSP00000275493	9606.ENSP00000377508	0	0	0	0	0.057	0.806	0	0.233	0.847
EGFR	NF1	9606.ENSP00000275493	9606.ENSP00000351015	0	0	0	0	0.055	0.330	0	0.778	0.847
EGFR	RAF1	9606.ENSP00000275493	9606.ENSP00000401888	0	0	0	0.575	0.042	0.645	0	0.590	0.848
EGFR	INPPL1	9606.ENSP00000275493	9606.ENSP00000298229	0	0	0	0	0.042	0.696	0	0.551	0.857
EGFR	TRAF6	9606.ENSP00000275493	9606.ENSP00000433623	0	0	0	0	0.042	0	0.650	0.616	0.860
EGFR	TNK2	9606.ENSP00000275493	9606.ENSP00000371341	0	0	0	0.609	0.055	0.838	0	0.205	0.868
EGFR	JUN	9606.ENSP00000275493	9606.ENSP00000360266	0	0	0	0	0.059	0.250	0	0.832	0.871
EGFR	FYN	9606.ENSP00000275493	9606.ENSP00000346671	0	0	0	0.670	0	0.115	0.400	0.780	0.873
EGFR	MYC	9606.ENSP00000275493	9606.ENSP00000478887	0	0	0	0	0.044	0.103	0	0.866	0.875
EGFR	NOTCH1	9606.ENSP00000275493	9606.ENSP00000498587	0	0	0	0	0.042	0.075	0	0.872	0.877
EGFR	YAP1	9606.ENSP00000275493	9606.ENSP00000478927	0	0	0	0	0.337	0.381	0	0.741	0.884
EGFR	SFN	9606.ENSP00000275493	9606.ENSP00000340989	0	0	0	0	0.097	0.826	0	0.322	0.884
EGFR	TNF	9606.ENSP00000275493	9606.ENSP00000398698	0	0	0	0	0	0	0	0.890	0.890
EGFR	EZR	9606.ENSP00000275493	9606.ENSP00000338934	0	0	0	0	0.047	0.441	0	0.813	0.891
EGFR	IL10	9606.ENSP00000275493	9606.ENSP00000412237	0	0	0	0	0	0	0.650	0.724	0.899
EGFR	IGKV2D-28	9606.ENSP00000275493	9606.ENSP00000452662	0	0	0	0	0	0.900	0	0	0.900
EGFR	RHOA	9606.ENSP00000275493	9606.ENSP00000400175	0	0	0	0	0.075	0.258	0.500	0.752	0.903
EGFR	EPHA2	9606.ENSP00000275493	9606.ENSP00000351209	0	0	0	0.618	0.163	0.450	0	0.806	0.903
EGFR	NCL	9606.ENSP00000275493	9606.ENSP00000318195	0	0	0	0	0.049	0.369	0	0.855	0.905
EGFR	YBX1	9606.ENSP00000275493	9606.ENSP00000361626	0	0	0	0	0.044	0.100	0	0.907	0.913
EGFR	IGLL5	9606.ENSP00000275493	9606.ENSP00000431254	0	0	0	0	0	0.908	0	0.126	0.916
EGFR	LOC102723407	9606.ENSP00000275493	9606.ENSP00000478289	0	0	0	0	0	0.900	0	0.254	0.922
EGFR	YWHAZ	9606.ENSP00000275493	9606.ENSP00000379287	0	0	0	0	0.049	0.825	0	0.588	0.925
EGFR	PIK3C2B	9606.ENSP00000275493	9606.ENSP00000356155	0	0	0	0	0.044	0.838	0	0.576	0.928
EGFR	FHL2	9606.ENSP00000275493	9606.ENSP00000386892	0	0	0	0	0.689	0.561	0	0.521	0.929
EGFR	HSPA8	9606.ENSP00000275493	9606.ENSP00000437125	0	0	0	0	0.061	0.832	0	0.608	0.932
EGFR	PRKCA	9606.ENSP00000275493	9606.ENSP00000408695	0	0	0	0.562	0.049	0.788	0	0.693	0.932
EGFR	NEDD4	9606.ENSP00000275493	9606.ENSP00000424827	0	0	0	0	0.054	0.510	0.650	0.632	0.932
EGFR	HIF1A	9606.ENSP00000275493	9606.ENSP00000437955	0	0	0	0	0.055	0	0.500	0.873	0.934
EGFR	NRG4	9606.ENSP00000275493	9606.ENSP00000378367	0	0	0	0	0.054	0.131	0.400	0.885	0.936
EGFR	PRKDC	9606.ENSP00000275493	9606.ENSP00000313420	0	0	0	0	0.044	0.361	0	0.904	0.936
EGFR	IRS1	9606.ENSP00000275493	9606.ENSP00000304895	0	0	0	0	0.097	0.239	0.650	0.776	0.939
EGFR	FOS	9606.ENSP00000275493	9606.ENSP00000306245	0	0	0	0	0.086	0.591	0.400	0.765	0.940
EGFR	PIK3CD	9606.ENSP00000275493	9606.ENSP00000366563	0	0	0	0	0.042	0	0.900	0.443	0.942
EGFR	FN1	9606.ENSP00000275493	9606.ENSP00000346839	0	0	0	0	0.138	0.292	0	0.916	0.944
EGFR	VAV2	9606.ENSP00000275493	9606.ENSP00000360916	0	0	0	0	0.044	0.847	0	0.652	0.944
EGFR	HSPA4	9606.ENSP00000275493	9606.ENSP00000302961	0	0	0	0	0.056	0.803	0	0.777	0.954
EGFR	GAPDH	9606.ENSP00000275493	9606.ENSP00000380070	0	0	0	0	0.060	0.779	0	0.803	0.955
EGFR	ITGB1	9606.ENSP00000275493	9606.ENSP00000379350	0	0	0	0	0.096	0.593	0	0.916	0.966
EGFR	PTEN	9606.ENSP00000275493	9606.ENSP00000361021	0	0	0	0	0	0.608	0	0.925	0.969
EGFR	STAT1	9606.ENSP00000275493	9606.ENSP00000354394	0	0	0	0	0.042	0.840	0	0.851	0.975
EGFR	IL6	9606.ENSP00000275493	9606.ENSP00000385675	0	0	0	0	0.042	0	0.650	0.943	0.979
EGFR	GAB2	9606.ENSP00000275493	9606.ENSP00000354952	0	0	0	0	0	0.625	0.900	0.621	0.984
EGFR	JAK2	9606.ENSP00000275493	9606.ENSP00000371067	0	0	0	0.576	0	0.723	0.900	0.564	0.986
EGFR	ESR1	9606.ENSP00000275493	9606.ENSP00000405330	0	0	0	0	0	0.583	0	0.974	0.988
EGFR	SHC4	9606.ENSP00000275493	9606.ENSP00000329668	0	0	0	0	0	0.857	0.900	0.251	0.988
EGFR	PTK6	9606.ENSP00000275493	9606.ENSP00000442460	0	0	0	0.684	0.042	0.624	0.500	0.947	0.989
EGFR	IGF1R	9606.ENSP00000275493	9606.ENSP00000497069	0	0	0	0.571	0.113	0.585	0	0.972	0.989
EGFR	NRAS	9606.ENSP00000275493	9606.ENSP00000358548	0	0	0	0	0.053	0.249	0.900	0.899	0.991
EGFR	IGF1	9606.ENSP00000275493	9606.ENSP00000376637	0	0	0	0	0	0	0.900	0.919	0.991
EGFR	INS	9606.ENSP00000275493	9606.ENSP00000380432	0	0	0	0	0	0	0.900	0.930	0.992
EGFR	PLCG2	9606.ENSP00000275493	9606.ENSP00000482457	0	0	0	0	0.042	0.843	0.900	0.614	0.993
EGFR	PIK3CB	9606.ENSP00000275493	9606.ENSP00000501150	0	0	0	0	0	0.622	0.900	0.842	0.993
EGFR	HRAS	9606.ENSP00000275493	9606.ENSP00000407586	0	0	0	0	0.053	0.315	0.900	0.931	0.994
EGFR	ERBB4	9606.ENSP00000275493	9606.ENSP00000342235	0	0	0.051	0.945	0	0.786	0.400	0.977	0.996
EGFR	ERRFI1	9606.ENSP00000275493	9606.ENSP00000366702	0	0	0	0	0.182	0.988	0	0.669	0.996
EGFR	MET	9606.ENSP00000275493	9606.ENSP00000317272	0	0	0	0.582	0.250	0.806	0	0.978	0.996
EGFR	STAT5B	9606.ENSP00000275493	9606.ENSP00000293328	0	0	0	0	0	0.787	0.900	0.907	0.997
EGFR	PTPN1	9606.ENSP00000275493	9606.ENSP00000360683	0	0	0	0	0.044	0.869	0	0.978	0.997
EGFR	PIK3R1	9606.ENSP00000275493	9606.ENSP00000428056	0	0	0	0	0.042	0.900	0.900	0.901	0.998
EGFR	STAT5A	9606.ENSP00000275493	9606.ENSP00000341208	0	0	0	0	0	0.836	0.900	0.932	0.998
EGFR	HSP90AB1	9606.ENSP00000275493	9606.ENSP00000360609	0	0	0	0	0.054	0.837	0	0.993	0.998
EGFR	PTPN11	9606.ENSP00000275493	9606.ENSP00000489597	0	0	0	0	0.042	0.995	0.900	0.991	0.999
EGFR	GRB2	9606.ENSP00000275493	9606.ENSP00000376345	0	0	0	0	0.042	0.996	0.900	0.996	0.999
EGFR	EPGN	9606.ENSP00000275493	9606.ENSP00000411898	0	0	0	0	0	0.958	0.400	0.992	0.999
EGFR	MUC1	9606.ENSP00000275493	9606.ENSP00000484824	0	0	0	0	0.074	0.835	0	0.994	0.999
EGFR	HSP90AA1	9606.ENSP00000275493	9606.ENSP00000335153	0	0	0	0	0.049	0.854	0.500	0.993	0.999
EGFR	SRC	9606.ENSP00000275493	9606.ENSP00000362680	0	0	0	0.665	0.042	0.928	0.900	0.988	0.999
EGFR	PTK2	9606.ENSP00000275493	9606.ENSP00000341189	0	0	0	0.597	0.086	0.994	0.900	0.926	0.999
EGR1	MAPK1	9606.ENSP00000239938	9606.ENSP00000215832	0	0	0	0	0.087	0.099	0.900	0.425	0.946
EGR1	NR3C1	9606.ENSP00000239938	9606.ENSP00000231509	0	0	0	0	0.086	0.128	0	0.775	0.805
EGR1	HDAC2	9606.ENSP00000239938	9606.ENSP00000430432	0	0	0	0	0	0.091	0.500	0.393	0.700
EGR1	SNAI1	9606.ENSP00000239938	9606.ENSP00000244050	0	0	0	0.632	0.117	0.312	0.500	0.173	0.715
EGR1	RELA	9606.ENSP00000239938	9606.ENSP00000384273	0	0	0	0	0.042	0.331	0	0.617	0.733
EGR1	STAT3	9606.ENSP00000239938	9606.ENSP00000264657	0	0	0	0	0.062	0.058	0	0.751	0.761
EGR1	IL6	9606.ENSP00000239938	9606.ENSP00000385675	0	0	0	0	0.138	0	0	0.753	0.778
EGR1	PTEN	9606.ENSP00000239938	9606.ENSP00000361021	0	0	0	0	0.047	0.311	0	0.705	0.789
EGR1	EZH2	9606.ENSP00000239938	9606.ENSP00000320147	0	0	0	0	0.067	0.331	0.500	0.430	0.798
EGR1	SP1	9606.ENSP00000239938	9606.ENSP00000329357	0	0	0.112	0.598	0	0.304	0	0.711	0.806
EGR1	STAT1	9606.ENSP00000239938	9606.ENSP00000354394	0	0	0	0	0.086	0.058	0.500	0.667	0.837
EGR1	HDAC1	9606.ENSP00000239938	9606.ENSP00000362649	0	0	0	0	0	0.328	0.500	0.614	0.859
EGR1	MYC	9606.ENSP00000239938	9606.ENSP00000478887	0	0	0	0	0.084	0.045	0	0.867	0.873
EGR1	PPARG	9606.ENSP00000239938	9606.ENSP00000287820	0	0	0	0	0	0.067	0.500	0.870	0.934
EGR1	EP300	9606.ENSP00000239938	9606.ENSP00000263253	0	0	0	0	0.047	0.749	0.500	0.647	0.952
EGR1	MAPK3	9606.ENSP00000239938	9606.ENSP00000263025	0	0	0	0	0.067	0.099	0.900	0.612	0.963
EGR1	TP53	9606.ENSP00000239938	9606.ENSP00000269305	0	0	0	0	0.057	0.759	0.500	0.765	0.969
EGR1	JUN	9606.ENSP00000239938	9606.ENSP00000360266	0	0	0	0	0.788	0.091	0.500	0.914	0.990
EGR1	FOS	9606.ENSP00000239938	9606.ENSP00000306245	0	0	0	0	0.825	0.066	0.500	0.951	0.995
EME1	ERCC1	9606.ENSP00000376952	9606.ENSP00000013807	0	0	0	0	0	0	0.500	0.869	0.931
EME1	RAD51AP1	9606.ENSP00000376952	9606.ENSP00000228843	0	0	0	0	0.240	0	0.500	0.315	0.717
EME1	SLX1A	9606.ENSP00000376952	9606.ENSP00000251303	0	0	0	0	0	0.420	0.400	0.992	0.997
EME1	PALB2	9606.ENSP00000376952	9606.ENSP00000261584	0	0	0	0	0.068	0.290	0.500	0.370	0.763
EME1	FANCD2	9606.ENSP00000376952	9606.ENSP00000287647	0	0	0	0	0.191	0	0.500	0.687	0.862
EME1	SLX4	9606.ENSP00000376952	9606.ENSP00000294008	0	0	0	0	0.083	0.783	0.400	0.998	0.999
EME1	WRN	9606.ENSP00000376952	9606.ENSP00000298139	0	0	0	0	0.062	0.049	0.500	0.422	0.707
EME1	MUS81	9606.ENSP00000376952	9606.ENSP00000307853	0	0	0	0	0.088	0.991	0.900	0.999	0.999
EME1	RMI2	9606.ENSP00000376952	9606.ENSP00000310356	0	0	0	0	0.191	0	0.500	0.596	0.822
EME1	ERCC4	9606.ENSP00000376952	9606.ENSP00000310520	0	0	0	0	0	0.334	0.500	0.890	0.960
EME1	FANCI	9606.ENSP00000376952	9606.ENSP00000310842	0	0	0	0	0.258	0	0.500	0.612	0.843
EME1	RMI1	9606.ENSP00000376952	9606.ENSP00000317039	0	0	0	0	0.064	0	0.500	0.720	0.857
EME1	TOP3A	9606.ENSP00000376952	9606.ENSP00000321636	0	0	0	0	0.070	0	0.500	0.690	0.843
EME1	XRCC2	9606.ENSP00000376952	9606.ENSP00000352271	0	0	0	0	0.083	0	0.500	0.487	0.744
EME1	EXO1	9606.ENSP00000376952	9606.ENSP00000355506	0	0	0	0	0.359	0.140	0.500	0.729	0.915
EME1	FANCG	9606.ENSP00000376952	9606.ENSP00000367910	0	0	0	0	0.139	0	0.500	0.433	0.734
EME1	FANCA	9606.ENSP00000376952	9606.ENSP00000373952	0	0	0	0	0.188	0	0.500	0.475	0.768
EME1	RBBP8	9606.ENSP00000376952	9606.ENSP00000382628	0	0	0	0	0.093	0.060	0.500	0.485	0.751
EME1	XRCC3	9606.ENSP00000376952	9606.ENSP00000451974	0	0	0	0	0.117	0.046	0.500	0.484	0.753
EME1	FAAP24	9606.ENSP00000376952	9606.ENSP00000466121	0	0	0	0	0.060	0	0.500	0.582	0.786
EME1	RAD51	9606.ENSP00000376952	9606.ENSP00000493712	0	0	0	0	0.363	0.051	0.500	0.655	0.881
EMSY	PALB2	9606.ENSP00000433205	9606.ENSP00000261584	0	0	0	0	0.060	0.226	0	0.662	0.732
EMSY	HDAC1	9606.ENSP00000433205	9606.ENSP00000362649	0	0	0	0	0.056	0.611	0	0.484	0.794
EMSY	HDAC2	9606.ENSP00000433205	9606.ENSP00000430432	0	0	0	0	0.056	0.499	0	0.503	0.744
EP300	SIRT1	9606.ENSP00000263253	9606.ENSP00000212015	0	0	0	0	0.138	0.698	0	0.902	0.972
EP300	MAPK1	9606.ENSP00000263253	9606.ENSP00000215832	0	0	0	0	0.082	0.510	0	0.629	0.818
EP300	TGFB1	9606.ENSP00000263253	9606.ENSP00000221930	0	0	0	0	0.042	0.091	0.400	0.652	0.793
EP300	KAT2A	9606.ENSP00000263253	9606.ENSP00000225916	0	0	0	0	0	0.095	0.900	0.941	0.994
EP300	NFKB1	9606.ENSP00000263253	9606.ENSP00000226574	0	0	0	0	0.058	0.833	0.500	0.981	0.998
EP300	MAPK14	9606.ENSP00000263253	9606.ENSP00000229795	0	0	0	0	0.049	0.510	0	0.489	0.741
EP300	SKP1	9606.ENSP00000263253	9606.ENSP00000231487	0	0	0	0	0.047	0	0.500	0.482	0.732
EP300	NR3C1	9606.ENSP00000263253	9606.ENSP00000231509	0	0	0	0	0.049	0.755	0	0.663	0.914
EP300	NFYB	9606.ENSP00000263253	9606.ENSP00000240055	0	0	0	0	0	0.625	0.500	0.532	0.904
EP300	TWIST1	9606.ENSP00000263253	9606.ENSP00000242261	0	0	0	0	0	0.292	0	0.846	0.886
EP300	SNAI1	9606.ENSP00000263253	9606.ENSP00000244050	0	0	0	0	0	0.735	0	0.447	0.847
EP300	SIRT2	9606.ENSP00000263253	9606.ENSP00000249396	0	0	0	0	0.049	0.643	0	0.749	0.907
EP300	H3-3B	9606.ENSP00000263253	9606.ENSP00000254810	0	0	0	0	0.049	0.521	0.500	0.856	0.962
EP300	KRAS	9606.ENSP00000263253	9606.ENSP00000256078	0	0	0	0	0.068	0	0.400	0.600	0.757
EP300	MDM2	9606.ENSP00000263253	9606.ENSP00000258149	0	0	0	0	0.152	0.820	0	0.994	0.999
EP300	SMAD2	9606.ENSP00000263253	9606.ENSP00000262160	0	0	0	0	0.080	0.774	0.500	0.893	0.987
EP300	MAPK8	9606.ENSP00000263253	9606.ENSP00000378974	0	0	0	0	0.082	0.292	0	0.576	0.700
EP300	SOX2	9606.ENSP00000263253	9606.ENSP00000323588	0	0	0	0	0.042	0.229	0	0.633	0.705
EP300	IL1B	9606.ENSP00000263253	9606.ENSP00000263341	0	0	0	0	0	0.292	0	0.608	0.710
EP300	H2AX	9606.ENSP00000263253	9606.ENSP00000434024	0	0	0	0	0.060	0.136	0.500	0.377	0.713
EP300	XRCC5	9606.ENSP00000263253	9606.ENSP00000375978	0	0	0	0	0.049	0.371	0	0.564	0.716
EP300	HSP90AB1	9606.ENSP00000263253	9606.ENSP00000360609	0	0.021	0	0	0.065	0	0.500	0.487	0.739
EP300	RAD21	9606.ENSP00000263253	9606.ENSP00000297338	0	0	0	0	0.092	0	0.500	0.502	0.754
EP300	FBXW7	9606.ENSP00000263253	9606.ENSP00000474725	0	0	0	0	0.085	0	0.500	0.507	0.755
EP300	TRRAP	9606.ENSP00000263253	9606.ENSP00000352925	0	0	0	0	0.226	0.095	0	0.683	0.758
EP300	GADD45A	9606.ENSP00000263253	9606.ENSP00000360025	0	0	0	0	0	0	0.500	0.551	0.765
EP300	PGR	9606.ENSP00000263253	9606.ENSP00000325120	0	0	0	0	0	0.325	0.500	0.389	0.776
EP300	GAPDH	9606.ENSP00000263253	9606.ENSP00000380070	0	0	0	0	0.047	0.334	0	0.692	0.787
EP300	NPM1	9606.ENSP00000263253	9606.ENSP00000296930	0	0	0	0	0.044	0.539	0	0.558	0.788
EP300	RB1	9606.ENSP00000263253	9606.ENSP00000267163	0	0	0	0	0.049	0.681	0	0.418	0.808
EP300	HSP90AA1	9606.ENSP00000263253	9606.ENSP00000335153	0	0.003	0	0	0.066	0.292	0.500	0.490	0.809
EP300	UBE2I	9606.ENSP00000263253	9606.ENSP00000348056	0	0	0	0	0.059	0.510	0.400	0.393	0.809
EP300	PML	9606.ENSP00000263253	9606.ENSP00000268058	0	0	0	0	0.060	0	0.800	0.276	0.852
EP300	TFAP2A	9606.ENSP00000263253	9606.ENSP00000501092	0	0	0	0	0	0.512	0.500	0.459	0.856
EP300	ERCC5	9606.ENSP00000263253	9606.ENSP00000498881	0	0	0	0	0.126	0	0.800	0.315	0.869
EP300	PARP1	9606.ENSP00000263253	9606.ENSP00000355759	0	0	0	0	0.076	0.786	0	0.447	0.881
EP300	RUNX2	9606.ENSP00000263253	9606.ENSP00000360493	0	0	0	0	0.042	0.627	0	0.704	0.885
EP300	YBX1	9606.ENSP00000263253	9606.ENSP00000361626	0	0	0	0	0.044	0.292	0.500	0.735	0.898
EP300	KDM1A	9606.ENSP00000263253	9606.ENSP00000383042	0	0	0	0	0.049	0.292	0.500	0.738	0.899
EP300	STAT5B	9606.ENSP00000263253	9606.ENSP00000293328	0	0	0	0	0.095	0.048	0.650	0.728	0.907
EP300	POU2F1	9606.ENSP00000263253	9606.ENSP00000356840	0	0	0	0	0.122	0.061	0.800	0.560	0.917
EP300	H3C13	9606.ENSP00000263253	9606.ENSP00000333277	0	0	0	0	0.047	0.064	0.500	0.845	0.922
EP300	TP73	9606.ENSP00000263253	9606.ENSP00000367545	0	0	0	0	0	0.845	0	0.553	0.927
EP300	XPA	9606.ENSP00000263253	9606.ENSP00000364270	0	0	0	0	0	0.292	0.800	0.534	0.928
EP300	ZEB1	9606.ENSP00000263253	9606.ENSP00000354487	0	0	0	0	0.047	0.520	0	0.864	0.932
EP300	NFE2L2	9606.ENSP00000263253	9606.ENSP00000380252	0	0	0	0	0.121	0.328	0.700	0.670	0.933
EP300	NOTCH1	9606.ENSP00000263253	9606.ENSP00000498587	0	0	0	0	0.053	0.634	0.500	0.697	0.940
EP300	SKP2	9606.ENSP00000263253	9606.ENSP00000274255	0	0	0	0	0.042	0.625	0	0.854	0.942
EP300	HDAC2	9606.ENSP00000263253	9606.ENSP00000430432	0	0	0	0	0.049	0.210	0.500	0.870	0.944
EP300	KLF4	9606.ENSP00000263253	9606.ENSP00000363804	0	0	0	0	0.065	0.744	0	0.790	0.945
EP300	STAT6	9606.ENSP00000263253	9606.ENSP00000300134	0	0	0	0	0.049	0.630	0.650	0.609	0.945
EP300	STAT5A	9606.ENSP00000263253	9606.ENSP00000341208	0	0	0	0	0.042	0.623	0.650	0.623	0.946
EP300	TCF7L1	9606.ENSP00000263253	9606.ENSP00000282111	0	0	0	0	0.044	0.125	0.900	0.459	0.948
EP300	RUNX3	9606.ENSP00000263253	9606.ENSP00000382800	0	0	0	0	0.044	0.513	0.500	0.802	0.948
EP300	FOXM1	9606.ENSP00000263253	9606.ENSP00000342307	0	0	0	0	0.044	0.396	0.900	0.351	0.957
EP300	HDAC3	9606.ENSP00000263253	9606.ENSP00000302967	0	0	0	0	0.047	0.645	0.500	0.783	0.958
EP300	SRC	9606.ENSP00000263253	9606.ENSP00000362680	0	0	0	0	0.064	0.299	0	0.942	0.959
EP300	EZH2	9606.ENSP00000263253	9606.ENSP00000320147	0	0	0	0	0.069	0.593	0.500	0.828	0.963
EP300	SREBF1	9606.ENSP00000263253	9606.ENSP00000348069	0	0	0	0	0.056	0.785	0.750	0.366	0.963
